
[Name]
SS304 At Air Outlet Flange

[Spatial Fields]
x, y, z

[Data]
x [ in ], y [ in ], z [ in ], Temperature [ F ]
-7.63392925e-001, 8.47500076e+001, -7.00000000e+001, 4.14189850e+002
-7.63392925e-001, 8.50625000e+001, -7.00000000e+001, 4.03317108e+002
-7.63392925e-001, 8.53750000e+001, -7.00000000e+001, 3.95265167e+002
-3.50446522e-001, 8.47500076e+001, -7.00000000e+001, 4.13027771e+002
-3.50446522e-001, 8.50625000e+001, -7.00000000e+001, 4.02325714e+002
-3.50446522e-001, 8.53750000e+001, -7.00000000e+001, 3.94390076e+002
6.24998994e-002, 8.47500076e+001, -7.00000000e+001, 4.12099854e+002
6.24998994e-002, 8.50625000e+001, -7.00000000e+001, 4.01571869e+002
6.24998994e-002, 8.53750000e+001, -7.00000000e+001, 3.93751495e+002
4.75446343e-001, 8.47500076e+001, -7.00000000e+001, 4.11525757e+002
4.75446343e-001, 8.50625000e+001, -7.00000000e+001, 4.01151001e+002
4.75446343e-001, 8.53750000e+001, -7.00000000e+001, 3.93428650e+002
8.88392806e-001, 8.47500076e+001, -7.00000000e+001, 4.11432770e+002
8.88392806e-001, 8.50625000e+001, -7.00000000e+001, 4.01155762e+002
8.88392806e-001, 8.53750000e+001, -7.00000000e+001, 3.93494019e+002
1.30133927e+000, 8.47500076e+001, -7.00000000e+001, 4.11916016e+002
1.30133927e+000, 8.50625000e+001, -7.00000000e+001, 4.01652740e+002
1.30133927e+000, 8.53750000e+001, -7.00000000e+001, 3.93997131e+002
1.71428561e+000, 8.47500076e+001, -7.00000000e+001, 4.13001404e+002
1.71428561e+000, 8.50625000e+001, -7.00000000e+001, 4.02660950e+002
1.71428561e+000, 8.53750000e+001, -7.00000000e+001, 3.94951416e+002
2.12723207e+000, 8.47500076e+001, -7.00000000e+001, 4.14658142e+002
2.12723207e+000, 8.50625000e+001, -7.00000000e+001, 4.04151703e+002
2.12723207e+000, 8.53750000e+001, -7.00000000e+001, 3.96329865e+002
2.54017830e+000, 8.47500076e+001, -7.00000000e+001, 4.16795410e+002
2.54017830e+000, 8.50625000e+001, -7.00000000e+001, 4.06047668e+002
2.54017830e+000, 8.53750000e+001, -7.00000000e+001, 3.98066467e+002
2.95312476e+000, 8.47500076e+001, -7.00000000e+001, 4.19251312e+002
2.95312476e+000, 8.50625000e+001, -7.00000000e+001, 4.08226624e+002
2.95312476e+000, 8.53750000e+001, -7.00000000e+001, 4.00062531e+002
3.36607146e+000, 8.47500076e+001, -7.00000000e+001, 4.21836548e+002
3.36607146e+000, 8.50625000e+001, -7.00000000e+001, 4.10548248e+002
3.36607146e+000, 8.53750000e+001, -7.00000000e+001, 4.02205505e+002
3.77901769e+000, 8.47500076e+001, -7.00000000e+001, 4.24397308e+002
3.77901769e+000, 8.50625000e+001, -7.00000000e+001, 4.12888519e+002
3.77901769e+000, 8.53750000e+001, -7.00000000e+001, 4.04391235e+002
4.19196415e+000, 8.47500076e+001, -7.00000000e+001, 4.26835327e+002
4.19196415e+000, 8.50625000e+001, -7.00000000e+001, 4.15157562e+002
4.19196415e+000, 8.53750000e+001, -7.00000000e+001, 4.06537262e+002
4.60491037e+000, 8.47500076e+001, -7.00000000e+001, 4.29100861e+002
4.60491037e+000, 8.50625000e+001, -7.00000000e+001, 4.17299744e+002
4.60491037e+000, 8.53750000e+001, -7.00000000e+001, 4.08586548e+002
5.01785707e+000, 8.47500076e+001, -7.00000000e+001, 4.31176086e+002
5.01785707e+000, 8.50625000e+001, -7.00000000e+001, 4.19285950e+002
5.01785707e+000, 8.53750000e+001, -7.00000000e+001, 4.10503479e+002
5.43080330e+000, 8.47500076e+001, -7.00000000e+001, 4.33061493e+002
5.43080330e+000, 8.50625000e+001, -7.00000000e+001, 4.21104462e+002
5.43080330e+000, 8.53750000e+001, -7.00000000e+001, 4.12268555e+002
5.84374952e+000, 8.47500076e+001, -7.00000000e+001, 4.34765808e+002
5.84374952e+000, 8.50625000e+001, -7.00000000e+001, 4.22752533e+002
5.84374952e+000, 8.53750000e+001, -7.00000000e+001, 4.13871399e+002
6.25669622e+000, 8.47500076e+001, -7.00000000e+001, 4.36298553e+002
6.25669622e+000, 8.50625000e+001, -7.00000000e+001, 4.24229980e+002
6.25669622e+000, 8.53750000e+001, -7.00000000e+001, 4.15304840e+002
6.66964245e+000, 8.47500076e+001, -7.00000000e+001, 4.37664764e+002
6.66964245e+000, 8.50625000e+001, -7.00000000e+001, 4.25533600e+002
6.66964245e+000, 8.53750000e+001, -7.00000000e+001, 4.16560089e+002
7.08258915e+000, 8.47500076e+001, -7.00000000e+001, 4.38861298e+002
7.08258915e+000, 8.50625000e+001, -7.00000000e+001, 4.26653564e+002
7.08258915e+000, 8.53750000e+001, -7.00000000e+001, 4.17622192e+002
7.49553585e+000, 8.47500076e+001, -7.00000000e+001, 4.39873688e+002
7.49553585e+000, 8.50625000e+001, -7.00000000e+001, 4.27569489e+002
7.49553585e+000, 8.53750000e+001, -7.00000000e+001, 4.18466492e+002
7.90848207e+000, 8.47500076e+001, -7.00000000e+001, 4.40673370e+002
7.90848207e+000, 8.50625000e+001, -7.00000000e+001, 4.28247406e+002
7.90848207e+000, 8.53750000e+001, -7.00000000e+001, 4.19055420e+002
8.32142830e+000, 8.47500076e+001, -7.00000000e+001, 4.41214386e+002
8.32142830e+000, 8.50625000e+001, -7.00000000e+001, 4.28636536e+002
8.32142830e+000, 8.53750000e+001, -7.00000000e+001, 4.19335083e+002
8.73437500e+000, 8.47500076e+001, -7.00000000e+001, 4.41429169e+002
8.73437500e+000, 8.50625000e+001, -7.00000000e+001, 4.28665710e+002
8.73437500e+000, 8.53750000e+001, -7.00000000e+001, 4.19232086e+002
9.14732170e+000, 8.47500076e+001, -7.00000000e+001, 4.41223450e+002
9.14732170e+000, 8.50625000e+001, -7.00000000e+001, 4.28238831e+002
9.14732170e+000, 8.53750000e+001, -7.00000000e+001, 4.18650787e+002
9.56026745e+000, 8.47500076e+001, -7.00000000e+001, 4.40468689e+002
9.56026745e+000, 8.50625000e+001, -7.00000000e+001, 4.27231171e+002
9.56026745e+000, 8.53750000e+001, -7.00000000e+001, 4.17470734e+002
9.97321415e+000, 8.47500076e+001, -7.00000000e+001, 4.38995819e+002
9.97321415e+000, 8.50625000e+001, -7.00000000e+001, 4.25485657e+002
9.97321415e+000, 8.53750000e+001, -7.00000000e+001, 4.15546875e+002
1.03861609e+001, 8.47500076e+001, -7.00000000e+001, 4.36587677e+002
1.03861609e+001, 8.50625000e+001, -7.00000000e+001, 4.22812073e+002
1.03861609e+001, 8.53750000e+001, -7.00000000e+001, 4.12713226e+002
1.07991076e+001, 8.47500076e+001, -7.00000000e+001, 4.32971893e+002
1.07991076e+001, 8.50625000e+001, -7.00000000e+001, 4.18988556e+002
1.07991076e+001, 8.53750000e+001, -7.00000000e+001, 4.08793793e+002
-1.19803362e+001, 8.56875000e+001, -7.00000000e+001, 3.64638000e+002
-1.20000000e+001, 8.56875000e+001, -7.00000000e+001, 3.64283783e+002
-1.20000000e+001, 8.60000000e+001, -7.00000000e+001, 3.61819763e+002
-1.19803362e+001, 8.60000000e+001, -7.00000000e+001, 3.62164246e+002
-1.20625010e+001, 8.56875000e+001, -7.00000000e+001, 3.63153503e+002
-1.20625010e+001, 8.60000000e+001, -7.00000000e+001, 3.60721405e+002
-1.20000000e+001, 8.47500076e+001, -7.00000000e+001, 3.89380798e+002
-1.19803362e+001, 8.47500076e+001, -7.00000000e+001, 3.89886505e+002
-1.20625010e+001, 8.47500076e+001, -7.00000000e+001, 3.87740906e+002
-1.20000000e+001, 8.50625000e+001, -7.00000000e+001, 3.77843018e+002
-1.19803362e+001, 8.50625000e+001, -7.00000000e+001, 3.78274719e+002
-1.20625010e+001, 8.50625000e+001, -7.00000000e+001, 3.76455719e+002
-1.20000000e+001, 8.53750000e+001, -7.00000000e+001, 3.69578217e+002
-1.19803362e+001, 8.53750000e+001, -7.00000000e+001, 3.69960693e+002
-1.20625010e+001, 8.53750000e+001, -7.00000000e+001, 3.68354980e+002
-1.19568224e+001, 8.56875000e+001, -7.00000000e+001, 3.65060638e+002
-1.19568224e+001, 8.60000000e+001, -7.00000000e+001, 3.62575470e+002
-1.19287033e+001, 8.56875000e+001, -7.00000000e+001, 3.65564636e+002
-1.19287033e+001, 8.60000000e+001, -7.00000000e+001, 3.63066010e+002
-1.18950796e+001, 8.56875000e+001, -7.00000000e+001, 3.66164917e+002
-1.18950796e+001, 8.60000000e+001, -7.00000000e+001, 3.63650696e+002
-1.18548708e+001, 8.56875000e+001, -7.00000000e+001, 3.66879028e+002
-1.18548708e+001, 8.60000000e+001, -7.00000000e+001, 3.64346741e+002
-1.18067894e+001, 8.56875000e+001, -7.00000000e+001, 3.67726959e+002
-1.18067894e+001, 8.60000000e+001, -7.00000000e+001, 3.65173950e+002
-1.17492924e+001, 8.56875000e+001, -7.00000000e+001, 3.68731323e+002
-1.17492924e+001, 8.60000000e+001, -7.00000000e+001, 3.66154938e+002
-1.16805372e+001, 8.56875000e+001, -7.00000000e+001, 3.69917236e+002
-1.16805372e+001, 8.60000000e+001, -7.00000000e+001, 3.67314636e+002
-1.19568224e+001, 8.47500076e+001, -7.00000000e+001, 3.90484741e+002
-1.19568224e+001, 8.50625000e+001, -7.00000000e+001, 3.78787872e+002
-1.19568224e+001, 8.53750000e+001, -7.00000000e+001, 3.70416473e+002
-1.19287033e+001, 8.47500076e+001, -7.00000000e+001, 3.91190735e+002
-1.19287033e+001, 8.50625000e+001, -7.00000000e+001, 3.79396851e+002
-1.19287033e+001, 8.53750000e+001, -7.00000000e+001, 3.70958984e+002
-1.18950796e+001, 8.47500076e+001, -7.00000000e+001, 3.92021301e+002
-1.18950796e+001, 8.50625000e+001, -7.00000000e+001, 3.80118286e+002
-1.18950796e+001, 8.53750000e+001, -7.00000000e+001, 3.71603973e+002
-1.18548708e+001, 8.47500076e+001, -7.00000000e+001, 3.92994843e+002
-1.18548708e+001, 8.50625000e+001, -7.00000000e+001, 3.80970581e+002
-1.18548708e+001, 8.53750000e+001, -7.00000000e+001, 3.72369446e+002
-1.18067894e+001, 8.47500076e+001, -7.00000000e+001, 3.94130890e+002
-1.18067894e+001, 8.50625000e+001, -7.00000000e+001, 3.81974457e+002
-1.18067894e+001, 8.53750000e+001, -7.00000000e+001, 3.73275879e+002
-1.17492924e+001, 8.47500076e+001, -7.00000000e+001, 3.95449524e+002
-1.17492924e+001, 8.50625000e+001, -7.00000000e+001, 3.83152161e+002
-1.17492924e+001, 8.53750000e+001, -7.00000000e+001, 3.74345886e+002
-1.16805372e+001, 8.47500076e+001, -7.00000000e+001, 3.96970306e+002
-1.16805372e+001, 8.50625000e+001, -7.00000000e+001, 3.84526489e+002
-1.16805372e+001, 8.53750000e+001, -7.00000000e+001, 3.75604034e+002
-1.21250000e+001, 8.56875000e+001, -7.00000000e+001, 3.62018890e+002
-1.21250000e+001, 8.60000000e+001, -7.00000000e+001, 3.59620026e+002
-1.24374990e+001, 8.56875000e+001, -7.00000000e+001, 3.56312836e+002
-1.24374990e+001, 8.60000000e+001, -7.00000000e+001, 3.54097717e+002
-1.21250000e+001, 8.47500076e+001, -7.00000000e+001, 3.86055664e+002
-1.24374990e+001, 8.47500076e+001, -7.00000000e+001, 3.77031769e+002
-1.21250000e+001, 8.50625000e+001, -7.00000000e+001, 3.75048737e+002
-1.24374990e+001, 8.50625000e+001, -7.00000000e+001, 3.67773987e+002
-1.21250000e+001, 8.53750000e+001, -7.00000000e+001, 3.67122772e+002
-1.24374990e+001, 8.53750000e+001, -7.00000000e+001, 3.60866821e+002
1.36875000e+001, 8.56875000e+001, -7.00000000e+001, 3.58684601e+002
1.36875000e+001, 8.60000000e+001, -7.00000000e+001, 3.56914703e+002
1.40000000e+001, 8.60000000e+001, -7.00000000e+001, 3.55232422e+002
1.40000000e+001, 8.56875000e+001, -7.00000000e+001, 3.56971497e+002
1.36875000e+001, 8.47500076e+001, -7.00000000e+001, 3.71645386e+002
1.40000000e+001, 8.47500076e+001, -7.00000000e+001, 3.69532410e+002
1.36875000e+001, 8.50625000e+001, -7.00000000e+001, 3.66233032e+002
1.40000000e+001, 8.50625000e+001, -7.00000000e+001, 3.64301025e+002
1.36875000e+001, 8.53750000e+001, -7.00000000e+001, 3.61836029e+002
1.40000000e+001, 8.53750000e+001, -7.00000000e+001, 3.60039215e+002
1.27500000e+001, 8.60000000e+001, -7.00000000e+001, 3.68619995e+002
1.27500000e+001, 8.56875000e+001, -7.00000000e+001, 3.70784302e+002
1.30625000e+001, 8.60000000e+001, -7.00000000e+001, 3.63787933e+002
1.30625000e+001, 8.56875000e+001, -7.00000000e+001, 3.65774750e+002
1.33749990e+001, 8.60000000e+001, -7.00000000e+001, 3.59811523e+002
1.33749990e+001, 8.56875000e+001, -7.00000000e+001, 3.61664642e+002
1.27500000e+001, 8.47500076e+001, -7.00000000e+001, 3.89658539e+002
1.27500000e+001, 8.50625000e+001, -7.00000000e+001, 3.81432007e+002
1.27500000e+001, 8.53750000e+001, -7.00000000e+001, 3.75080231e+002
1.30625000e+001, 8.47500076e+001, -7.00000000e+001, 3.81850311e+002
1.30625000e+001, 8.50625000e+001, -7.00000000e+001, 3.74986237e+002
1.30625000e+001, 8.53750000e+001, -7.00000000e+001, 3.69548004e+002
1.33749990e+001, 8.47500076e+001, -7.00000000e+001, 3.75779816e+002
1.33749990e+001, 8.50625000e+001, -7.00000000e+001, 3.69837158e+002
1.33749990e+001, 8.53750000e+001, -7.00000000e+001, 3.65051575e+002
-1.36875000e+001, 8.56875000e+001, -7.00000000e+001, 3.39281830e+002
-1.40000000e+001, 8.56875000e+001, -7.00000000e+001, 3.37651611e+002
-1.40000000e+001, 8.60000000e+001, -7.00000000e+001, 3.36003723e+002
-1.36875000e+001, 8.60000000e+001, -7.00000000e+001, 3.37605957e+002
-1.40000000e+001, 8.47500076e+001, -7.00000000e+001, 3.49583649e+002
-1.36875000e+001, 8.47500076e+001, -7.00000000e+001, 3.51573151e+002
-1.40000000e+001, 8.50625000e+001, -7.00000000e+001, 3.44599792e+002
-1.36875000e+001, 8.50625000e+001, -7.00000000e+001, 3.46426880e+002
-1.40000000e+001, 8.53750000e+001, -7.00000000e+001, 3.40556458e+002
-1.36875000e+001, 8.53750000e+001, -7.00000000e+001, 3.42262024e+002
-1.33749990e+001, 8.56875000e+001, -7.00000000e+001, 3.42124542e+002
-1.33749990e+001, 8.60000000e+001, -7.00000000e+001, 3.40373688e+002
-1.30625000e+001, 8.56875000e+001, -7.00000000e+001, 3.46059052e+002
-1.30625000e+001, 8.60000000e+001, -7.00000000e+001, 3.44187988e+002
-1.27500000e+001, 8.56875000e+001, -7.00000000e+001, 3.50881958e+002
-1.27500000e+001, 8.60000000e+001, -7.00000000e+001, 3.48851227e+002
-1.33749990e+001, 8.47500076e+001, -7.00000000e+001, 3.55447815e+002
-1.33749990e+001, 8.50625000e+001, -7.00000000e+001, 3.49827637e+002
-1.33749990e+001, 8.53750000e+001, -7.00000000e+001, 3.45315521e+002
-1.30625000e+001, 8.47500076e+001, -7.00000000e+001, 3.61132843e+002
-1.30625000e+001, 8.50625000e+001, -7.00000000e+001, 3.54690460e+002
-1.30625000e+001, 8.53750000e+001, -7.00000000e+001, 3.49595459e+002
-1.27500000e+001, 8.47500076e+001, -7.00000000e+001, 3.68454468e+002
-1.27500000e+001, 8.50625000e+001, -7.00000000e+001, 3.60796906e+002
-1.27500000e+001, 8.53750000e+001, -7.00000000e+001, 3.54886139e+002
